fund_a,fund_b,shared_managers
223337602,731602134,1
223337602,743257322,1
223337602,822005387,1
223337602,822701953,1
223337602,823865728,1
223337602,854372477,1
223337602,951879075,1
231311874,112845313,1
231311874,113521426,1
231311874,132621497,1
231311874,132922204,2
231311874,203160292,1
231311874,20377419,1
231311874,20478308,2
231311874,20482717,1
231311874,20681934,1
231311874,208066203,1
231311874,260071475,1
231311874,264086627,1
231311874,264656792,1
231311874,271521006,1
231311874,320539100,1
231311874,341406066,1
231311874,362762678,1
231311874,421206172,1
231311874,42726691,2
231311874,43481758,1
231311874,440663509,2
231311874,455586030,1
231311874,472817157,1
231311874,473599330,1
231311874,473768464,1
231311874,520482550,1
231311874,521563984,1
231311874,522206266,2
231311874,541145723,1
231311874,550917836,1
231311874,561216391,1
231311874,562537962,1
231311874,581984495,1
231311874,60726489,1
231311874,650367984,1
231311874,650540100,1
231311874,742995593,1
231311874,752372684,1
231311874,752694563,1
231311874,752875180,2
231311874,800324447,1
231311874,813881290,1
231311874,821459401,1
231311874,823563982,2
231311874,831254672,1
231311874,832809084,1
231311874,850106941,1
231311874,850615121,1
231311874,850892816,1
231311874,853324939,1
231311874,872007795,2
231311874,954049363,1
231311874,990113530,1
231311874,991972777,1
231341694,273225082,1
231539454,111992329,1
231539454,204046036,2
231539454,205404353,1
231539454,222842846,1
231539454,231695009,1
231539454,231695529,1
231539454,231744831,2
231539454,232063262,1
231539454,232220475,1
231539454,232362216,2
231539454,232510674,1
231539454,232610181,2
231539454,232687798,1
231539454,232971010,1
231539454,237404857,2
231539454,251659394,1
231539454,251675849,1
231539454,251792083,1
231539454,251851827,1
231539454,263892463,1
231539454,272493878,1
231539454,310646123,1
231539454,331097329,1
231539454,352121147,1
231539454,412038882,1
231539454,430902269,1
231539454,462819181,1
231539454,470899236,1
231539454,474222697,1
231539454,474749384,1
231539454,510342132,2
231539454,510467698,1
231539454,541527978,1
231539454,582644728,1
231539454,820538459,1
231539454,830376638,1
231539454,844034514,1
231539454,870575504,1
231539454,874170846,1
231539454,880099795,1
231695009,111992329,2
231695009,204046036,1
231695009,205404353,1
231695009,222842846,2
231695009,231539454,1
231695009,231695529,2
231695009,231744831,2
231695009,232063262,1
231695009,232220475,1
231695009,232362216,2
231695009,232510674,1
231695009,232610181,1
231695009,232687798,1
231695009,232971010,2
231695009,237404857,1
231695009,251659394,1
231695009,251675849,1
231695009,251792083,2
231695009,251851827,2
231695009,263892463,1
231695009,272493878,2
231695009,310646123,1
231695009,331097329,1
231695009,352121147,1
231695009,412038882,1
231695009,430902269,1
231695009,462819181,1
231695009,470899236,1
231695009,474222697,1
231695009,474749384,1
231695009,510342132,1
231695009,510467698,2
231695009,541527978,1
231695009,582644728,1
231695009,820538459,2
231695009,830376638,1
231695009,844034514,1
231695009,870575504,1
231695009,874170846,1
231695009,880099795,1
231695529,111992329,2
231695529,204046036,1
231695529,205404353,1
231695529,222842846,2
231695529,231539454,1
231695529,231695009,2
231695529,231744831,2
231695529,232063262,1
231695529,232220475,1
231695529,232362216,2
231695529,232510674,1
231695529,232610181,2
231695529,232687798,1
231695529,232971010,4
231695529,237404857,1
231695529,251659394,1
231695529,251675849,1
231695529,251792083,2
231695529,251851827,2
231695529,263892463,2
231695529,272493878,2
231695529,310646123,1
231695529,331097329,1
231695529,352121147,1
231695529,412038882,1
231695529,430902269,1
231695529,462819181,1
231695529,470899236,1
231695529,474222697,1
231695529,474749384,1
231695529,510342132,1
231695529,510467698,2
231695529,541527978,1
231695529,582644728,1
231695529,820538459,2
231695529,830376638,1
231695529,844034514,1
231695529,870575504,1
231695529,874170846,1
231695529,880099795,1
231695529,920114113,1
231729679,201897663,1
231729679,20329382,1
231729679,204707579,1
231729679,232290246,1
231729679,263166327,1
231729679,472467773,1
231729679,571192153,1
231729679,741695800,1
231729679,814170527,1
231729679,814981134,1
231729679,820962487,1
231729679,831334174,1
231729679,870520406,1
231729679,911151039,1
231744831,111992329,2
231744831,204046036,2
231744831,205404353,1
231744831,222842846,2
231744831,231539454,2
231744831,231695009,2
231744831,231695529,2
231744831,232063262,1
231744831,232220475,1
231744831,232362216,3
231744831,232510674,1
231744831,232610181,2
231744831,232687798,1
231744831,232971010,2
231744831,237404857,2
231744831,251659394,1
231744831,251675849,1
231744831,251792083,2
231744831,251851827,2
231744831,263892463,1
231744831,272493878,2
231744831,310646123,1
231744831,331097329,1
231744831,352121147,1
231744831,412038882,1
231744831,430902269,1
231744831,462819181,1
231744831,470899236,1
231744831,474222697,1
231744831,474749384,1
231744831,510342132,2
231744831,510467698,2
231744831,541527978,1
231744831,582644728,1
231744831,820538459,2
231744831,830376638,1
231744831,844034514,1
231744831,870575504,1
231744831,874170846,1
231744831,880099795,1
232063262,111992329,1
232063262,204046036,1
232063262,205404353,1
232063262,222842846,2
232063262,231539454,1
232063262,231695009,1
232063262,231695529,1
232063262,231744831,1
232063262,232220475,1
232063262,232362216,1
232063262,232510674,1
232063262,232610181,1
232063262,232687798,1
232063262,232971010,1
232063262,237404857,1
232063262,251659394,1
232063262,251675849,2
232063262,251792083,1
232063262,251851827,1
232063262,263892463,1
232063262,272493878,2
232063262,310646123,1
232063262,331097329,1
232063262,352121147,1
232063262,412038882,1
232063262,430902269,1
232063262,462819181,1
232063262,470899236,1
232063262,474222697,1
232063262,474749384,1
232063262,510342132,1
232063262,510467698,1
232063262,541527978,1
232063262,582644728,1
232063262,820538459,1
232063262,830376638,2
232063262,844034514,1
232063262,870575504,1
232063262,874170846,1
232063262,880099795,1
232220475,111992329,1
232220475,204046036,1
232220475,205404353,1
232220475,222842846,1
232220475,231539454,1
232220475,231695009,1
232220475,231695529,1
232220475,231744831,1
232220475,232063262,1
232220475,232362216,1
232220475,232510674,1
232220475,232610181,1
232220475,232687798,1
232220475,232971010,1
232220475,237404857,1
232220475,251659394,1
232220475,251675849,1
232220475,251792083,1
232220475,251851827,1
232220475,263892463,1
232220475,272493878,1
232220475,310646123,1
232220475,331097329,1
232220475,352121147,1
232220475,412038882,1
232220475,430902269,1
232220475,462819181,1
232220475,470899236,1
232220475,474222697,1
232220475,474749384,1
232220475,510342132,1
232220475,510467698,1
232220475,541527978,1
232220475,582644728,1
232220475,820538459,1
232220475,830376638,1
232220475,844034514,1
232220475,870575504,1
232220475,874170846,1
232220475,880099795,1
232290246,201897663,1
232290246,20329382,1
232290246,204707579,1
232290246,231729679,1
232290246,263166327,1
232290246,472467773,1
232290246,571192153,1
232290246,741695800,1
232290246,814170527,1
232290246,814981134,1
232290246,820962487,1
232290246,831334174,1
232290246,870520406,1
232290246,911151039,1
232351964,112593090,1
232351964,20329382,1
232351964,208175031,1
232351964,232453088,1
232351964,330326013,1
232351964,390362010,1
232351964,541108079,1
232351964,823615975,1
232351964,854270873,1
232351964,931049977,1
232351964,943270968,1
232362216,111992329,3
232362216,204046036,2
232362216,205404353,1
232362216,222842846,2
232362216,231539454,2
232362216,231695009,2
232362216,231695529,2
232362216,231744831,3
232362216,232063262,1
232362216,232220475,1
232362216,232510674,1
232362216,232610181,2
232362216,232687798,1
232362216,232971010,2
232362216,237404857,3
232362216,251659394,1
232362216,251675849,1
232362216,251792083,3
232362216,251851827,2
232362216,263892463,1
232362216,272493878,2
232362216,310646123,1
232362216,331097329,2
232362216,352121147,1
232362216,412038882,1
232362216,430902269,1
232362216,462819181,2
232362216,470899236,1
232362216,474222697,1
232362216,474749384,1
232362216,510342132,2
232362216,510467698,2
232362216,541527978,1
232362216,582644728,1
232362216,820538459,2
232362216,830376638,1
232362216,844034514,2
232362216,870575504,1
232362216,874170846,1
232362216,880099795,1
232453088,112593090,1
232453088,20329382,1
232453088,208175031,1
232453088,232351964,1
232453088,330326013,1
232453088,360756300,1
232453088,390362010,1
232453088,541108079,1
232453088,823615975,1
232453088,854270873,1
232453088,931049977,1
232453088,943270968,1
232510674,111992329,1
232510674,204046036,1
232510674,205404353,1
232510674,222842846,1
232510674,231539454,1
232510674,231695009,1
232510674,231695529,1
232510674,231744831,1
232510674,232063262,1
232510674,232220475,1
232510674,232362216,1
232510674,232610181,1
232510674,232687798,1
232510674,232971010,1
232510674,237404857,1
232510674,251659394,1
232510674,251675849,1
232510674,251792083,1
232510674,251851827,2
232510674,263892463,1
232510674,272493878,1
232510674,310646123,1
232510674,331097329,1
232510674,352121147,1
232510674,412038882,1
232510674,430902269,1
232510674,462819181,1
232510674,470899236,1
232510674,474222697,1
232510674,474749384,1
232510674,510342132,1
232510674,510467698,1
232510674,541527978,1
232510674,582644728,1
232510674,710220904,1
232510674,820538459,1
232510674,830376638,1
232510674,844034514,1
232510674,870575504,1
232510674,874170846,1
232510674,880099795,1
232610181,111992329,1
232610181,112156739,1
232610181,204046036,2
232610181,205404353,1
232610181,222842846,1
232610181,231539454,2
232610181,231695009,1
232610181,231695529,2
232610181,231744831,2
232610181,232063262,1
232610181,232220475,1
232610181,232362216,2
232610181,232510674,1
232610181,232687798,1
232610181,232971010,2
232610181,237404857,2
232610181,251659394,1
232610181,251675849,1
232610181,251792083,1
232610181,251851827,1
232610181,263892463,2
232610181,272493878,1
232610181,310646123,1
232610181,331097329,1
232610181,352121147,1
232610181,412038882,1
232610181,430902269,1
232610181,462819181,1
232610181,470899236,1
232610181,474222697,1
232610181,474749384,1
232610181,510342132,2
232610181,510467698,1
232610181,541527978,1
232610181,582644728,1
232610181,820538459,1
232610181,830376638,1
232610181,844034514,1
232610181,870575504,1
232610181,874170846,1
232610181,880099795,1
232687798,111992329,1
232687798,204046036,1
232687798,205404353,1
232687798,222842846,1
232687798,231539454,1
232687798,231695009,1
232687798,231695529,1
232687798,231744831,1
232687798,232063262,1
232687798,232220475,1
232687798,232362216,1
232687798,232510674,1
232687798,232610181,1
232687798,232971010,1
232687798,237404857,1
232687798,251659394,1
232687798,251675849,1
232687798,251792083,1
232687798,251851827,1
232687798,263892463,1
232687798,272493878,1
232687798,310646123,1
232687798,331097329,1
232687798,352121147,1
232687798,412038882,1
232687798,430902269,1
232687798,462819181,1
232687798,470899236,1
232687798,474222697,1
232687798,474749384,1
232687798,510342132,1
232687798,510467698,1
232687798,541527978,1
232687798,582644728,1
232687798,820538459,1
232687798,830376638,1
232687798,844034514,1
232687798,870575504,1
232687798,874170846,1
232687798,880099795,1
232971010,111992329,2
232971010,204046036,1
232971010,205404353,1
232971010,222842846,2
232971010,231539454,1
232971010,231695009,2
232971010,231695529,4
232971010,231744831,2
232971010,232063262,1
232971010,232220475,1
232971010,232362216,2
232971010,232510674,1
232971010,232610181,2
232971010,232687798,1
232971010,237404857,1
232971010,251659394,1
232971010,251675849,1
232971010,251792083,2
232971010,251851827,2
232971010,263892463,2
232971010,272493878,2
232971010,310646123,1
232971010,331097329,1
232971010,352121147,1
232971010,412038882,1
232971010,430902269,1
232971010,462819181,1
232971010,470899236,1
232971010,474222697,1
232971010,474749384,1
232971010,510342132,1
232971010,510467698,2
232971010,541527978,1
232971010,582644728,1
232971010,820538459,2
232971010,830376638,1
232971010,844034514,1
232971010,870575504,1
232971010,874170846,1
232971010,880099795,1
237015826,200108244,1
237015826,208938238,1
237015826,431411668,1
237015826,581250243,1
237015826,841113245,1
237404857,111992329,2
237404857,204046036,2
237404857,205404353,1
237404857,222842846,1
237404857,231539454,2
237404857,231695009,1
237404857,231695529,1
237404857,231744831,2
237404857,232063262,1
237404857,232220475,1
237404857,232362216,3
237404857,232510674,1
237404857,232610181,2
237404857,232687798,1
237404857,232971010,1
237404857,251659394,1
237404857,251675849,1
237404857,251792083,2
237404857,251851827,1
